Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [KB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu6,0.028333333333333335,0.017083333333333332,1.08,1.08,0.00,0.00,36.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,125,query_tps125
/node-besu12,0.027083333333333334,0.016666666666666666,0.981,0.981,0.00,0.00,160,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,125,query_tps125
/node-besu2,0.034999999999999996,0.02,1.04,1.04,0.00,0.00,200,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,125,query_tps125
/node-besu10,0.04,0.024166666666666666,0.948,0.948,0.00,0.00,240,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,125,query_tps125
/node-besu3,0.028749999999999998,0.017083333333333332,0.791,0.791,0.00,0.00,188,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,125,query_tps125
/node-besu4,0.030833333333333334,0.01875,1.13,1.13,0.00,0.00,192,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,125,query_tps125
/node-besu1,0.04416666666666667,0.0275,1.48,1.48,0.00,0.00,456,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,150,query_tps150
/node-besu7,0.012083333333333333,0.005416666666666667,0.960,0.960,0.00,0.00,252,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,150,query_tps150
/node-besu5,0.005833333333333334,0.00375,1.05,1.05,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,150,query_tps150
/node-besu8,0.005416666666666667,0.00375,0.931,0.931,0.00,0.00,44.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,150,query_tps150
/node-besu11,0.0062499999999999995,0.00375,0.962,0.962,0.00,0.00,248,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,150,query_tps150
/node-besu9,0.008749999999999999,0.005833333333333334,0.518,0.518,0.00,0.00,324,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,150,query_tps150
/node-besu6,0.005833333333333334,0.004166666666666667,1.08,1.08,0.00,0.00,44.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,150,query_tps150
/node-besu12,0.005416666666666667,0.00375,0.981,0.981,0.00,0.00,136,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,150,query_tps150
/node-besu2,0.010833333333333334,0.005,1.04,1.04,0.00,0.00,252,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,150,query_tps150
/node-besu10,0.005416666666666667,0.00375,0.948,0.948,0.00,0.00,252,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,150,query_tps150
/node-besu3,0.005416666666666667,0.00375,0.791,0.791,0.00,0.00,252,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,150,query_tps150
/node-besu4,0.005,0.00375,1.13,1.13,0.00,0.00,256,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,150,query_tps150
/node-besu1,0.030833333333333334,0.017499999999999998,1.48,1.48,0.00,0.00,420,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,175,query_tps175
/node-besu7,0.01875,0.0075,0.960,0.960,0.00,0.00,132,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,175,query_tps175
/node-besu5,0.017916666666666668,0.006666666666666667,1.05,1.05,0.00,0.00,136,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,175,query_tps175
/node-besu8,0.020416666666666666,0.007916666666666667,0.931,0.931,0.00,0.00,16.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,175,query_tps175
/node-besu11,0.018333333333333333,0.007083333333333334,0.963,0.962,0.00,0.00,140,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,175,query_tps175
/node-besu9,0.02791666666666667,0.009583333333333334,0.518,0.518,0.00,0.00,192,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,175,query_tps175
/node-besu6,0.01875,0.01,1.08,1.08,0.00,0.00,244,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,175,query_tps175
/node-besu12,0.01958333333333333,0.007083333333333334,0.982,0.981,0.00,0.00,136,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,175,query_tps175
/node-besu2,0.018333333333333333,0.007083333333333334,1.04,1.04,0.00,0.00,136,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,175,query_tps175
/node-besu10,0.02125,0.007916666666666667,0.948,0.948,0.00,0.00,132,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,175,query_tps175
/node-besu3,0.017499999999999998,0.007916666666666667,0.792,0.791,0.00,0.00,140,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,175,query_tps175
/node-besu4,0.017916666666666668,0.007083333333333334,1.13,1.13,0.00,0.00,144,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,175,query_tps175
/node-besu1,0.028333333333333335,0.014583333333333332,1.48,1.48,0.00,0.00,368,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,200,query_tps200
/node-besu7,0.01958333333333333,0.01375,0.961,0.960,0.00,0.00,88.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,200,query_tps200
/node-besu5,0.034166666666666665,0.01916666666666667,1.05,1.05,0.00,0.00,88.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,200,query_tps200
/node-besu8,0.03208333333333333,0.018333333333333333,0.932,0.932,0.00,0.00,16.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,200,query_tps200
/node-besu11,0.01958333333333333,0.01375,0.962,0.962,0.00,0.00,88.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,200,query_tps200
/node-besu9,0.03,0.023749999999999997,0.518,0.518,0.00,0.00,140,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,200,query_tps200
/node-besu6,0.020833333333333332,0.014166666666666668,1.08,1.08,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,200,query_tps200
/node-besu12,0.037083333333333336,0.01958333333333333,0.982,0.982,0.00,0.00,136,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,200,query_tps200
/node-besu2,0.02125,0.015416666666666667,1.04,1.04,0.00,0.00,88.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,200,query_tps200
/node-besu10,0.020833333333333332,0.014583333333333332,0.948,0.948,0.00,0.00,92.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,200,query_tps200
/node-besu3,0.01958333333333333,0.013333333333333334,0.791,0.791,0.00,0.00,92.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,200,query_tps200
/node-besu4,0.02,0.014583333333333332,1.13,1.13,0.00,0.00,84.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,200,query_tps200
/node-besu1,0.04,0.01625,1.48,1.48,0.00,0.00,360,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,225,query_tps225
/node-besu7,0.017916666666666668,0.008333333333333333,0.961,0.960,0.00,0.00,84.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,225,query_tps225
/node-besu5,0.017499999999999998,0.007916666666666667,1.05,1.05,0.00,0.00,84.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,225,query_tps225
/node-besu8,0.01875,0.008749999999999999,0.933,0.932,0.00,0.00,16.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,225,query_tps225
/node-besu11,0.020833333333333332,0.009166666666666667,0.963,0.963,0.00,0.00,88.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,225,query_tps225
/node-besu9,0.018333333333333333,0.010416666666666666,0.518,0.518,0.00,0.00,108,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,225,query_tps225
/node-besu6,0.017916666666666668,0.008333333333333333,1.08,1.08,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,225,query_tps225
/node-besu12,0.017083333333333332,0.007916666666666667,0.982,0.982,0.00,0.00,160,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,225,query_tps225
/node-besu2,0.017083333333333332,0.007916666666666667,1.04,1.04,0.00,0.00,88.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,225,query_tps225
/node-besu10,0.017083333333333332,0.007916666666666667,0.948,0.948,0.00,0.00,84.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,225,query_tps225
/node-besu3,0.02291666666666667,0.01,0.791,0.791,0.00,0.00,128,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,225,query_tps225
/node-besu4,0.017916666666666668,0.008333333333333333,1.13,1.13,0.00,0.00,80.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,225,query_tps225
/node-besu1,0.041666666666666664,0.017916666666666668,1.48,1.48,0.00,0.00,300,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,250,query_tps250
/node-besu7,0.01958333333333333,0.008749999999999999,0.960,0.960,0.00,0.00,96.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,250,query_tps250
/node-besu5,0.01916666666666667,0.008333333333333333,1.05,1.05,0.00,0.00,48.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,250,query_tps250
/node-besu8,0.01875,0.008749999999999999,0.932,0.932,0.00,0.00,16.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,250,query_tps250
/node-besu11,0.02291666666666667,0.009583333333333334,0.963,0.963,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,250,query_tps250
/node-besu9,0.09083333333333334,0.03291666666666667,0.518,0.518,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,250,query_tps250
/node-besu6,0.02,0.009166666666666667,1.08,1.08,0.00,0.00,24.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,250,query_tps250
/node-besu12,0.01875,0.008333333333333333,0.982,0.982,0.00,0.00,124,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,250,query_tps250
/node-besu2,0.02,0.008749999999999999,1.04,1.04,0.00,0.00,96.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,250,query_tps250
/node-besu10,0.018333333333333333,0.008333333333333333,0.948,0.948,0.00,0.00,100,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,250,query_tps250
/node-besu3,0.0425,0.01625,0.791,0.791,0.00,0.00,96.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,250,query_tps250
/node-besu4,0.023749999999999997,0.01,1.13,1.13,0.00,0.00,96.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,250,query_tps250
/node-besu1,0.05708333333333334,0.025833333333333333,1.48,1.48,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,275,query_tps275
/node-besu7,0.0033333333333333335,0.0033333333333333335,0.960,0.960,0.00,0.00,132,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,275,query_tps275
/node-besu5,0.004166666666666667,0.00375,1.05,1.05,0.00,0.00,132,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,275,query_tps275
/node-besu8,0.00375,0.0033333333333333335,0.932,0.932,0.00,0.00,116,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,275,query_tps275
/node-besu11,0.0033333333333333335,0.0033333333333333335,0.963,0.963,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,275,query_tps275
/node-besu9,0.004166666666666667,0.00375,0.518,0.518,0.00,0.00,112,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,275,query_tps275
/node-besu6,0.03625,0.014166666666666668,1.08,1.08,0.00,0.00,120,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,275,query_tps275
/node-besu12,0.00375,0.0033333333333333335,0.982,0.982,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,275,query_tps275
/node-besu2,0.00375,0.0033333333333333335,1.04,1.04,0.00,0.00,84.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,275,query_tps275
/node-besu10,0.00375,0.0033333333333333335,0.948,0.948,0.00,0.00,132,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,275,query_tps275
/node-besu3,0.0033333333333333335,0.0033333333333333335,0.791,0.791,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,275,query_tps275
/node-besu4,0.0033333333333333335,0.0033333333333333335,1.13,1.13,0.00,0.00,124,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,275,query_tps275
/node-besu1,0.042083333333333334,0.016666666666666666,1.48,1.48,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,300,query_tps300
/node-besu7,0.017499999999999998,0.012499999999999999,0.960,0.960,0.00,0.00,84.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,300,query_tps300
/node-besu5,0.017499999999999998,0.012499999999999999,1.05,1.05,0.00,0.00,16.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,300,query_tps300
/node-besu8,0.020833333333333332,0.01375,0.932,0.932,0.00,0.00,200,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,300,query_tps300
/node-besu11,0.01958333333333333,0.01375,0.963,0.963,0.00,0.00,88.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,300,query_tps300
/node-besu9,0.021666666666666667,0.015,0.517,0.517,0.00,0.00,180,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,300,query_tps300
/node-besu6,0.017916666666666668,0.012916666666666667,1.08,1.08,0.00,0.00,220,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,300,query_tps300
/node-besu12,0.01916666666666667,0.01375,0.982,0.982,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,300,query_tps300
/node-besu2,0.0275,0.01625,1.04,1.04,0.00,0.00,108,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,300,query_tps300
/node-besu10,0.017499999999999998,0.012499999999999999,0.948,0.948,0.00,0.00,160,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,300,query_tps300
/node-besu3,0.01958333333333333,0.01375,0.791,0.791,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,300,query_tps300
/node-besu4,0.020416666666666666,0.014583333333333332,1.13,1.13,0.00,0.00,84.0,0.00,12n-5s-qbft-v26.2.0_20260404_163524,query,300,query_tps300
