Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report
/node-besu5,0.3233333333333333,0.06625,0.918,0.918,0.00,0.00,1.16,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,150,transfer_tps150
/node-besu2,0.1875,0.044583333333333336,0.776,0.620,0.00,0.00,2.59,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,150,transfer_tps150
/node-besu1,0.3333333333333333,0.09250000000000001,1.68,1.68,0.00,0.00,4.15,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,150,transfer_tps150
/node-besu3,0.3016666666666667,0.04958333333333333,0.793,0.671,0.00,0.00,2.71,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,150,transfer_tps150
/node-besu6,0.06999999999999999,0.012916666666666667,0.908,0.908,0.00,0.00,1.10,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,150,transfer_tps150
/node-besu4,0.13208333333333333,0.035416666666666666,0.759,0.582,0.00,0.00,2.20,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,150,transfer_tps150
/node-besu5,0.07958333333333333,0.022500000000000003,0.920,0.919,0.00,0.00,1.57,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,175,transfer_tps175
/node-besu2,0.20083333333333334,0.05875,0.637,0.612,0.00,0.00,1.44,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,175,transfer_tps175
/node-besu1,0.3020833333333333,0.14708333333333332,1.68,1.68,0.00,0.00,4.50,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,175,transfer_tps175
/node-besu3,0.24208333333333332,0.05666666666666667,0.698,0.651,0.00,0.00,2.31,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,175,transfer_tps175
/node-besu6,0.14625,0.03916666666666666,0.923,0.911,0.00,0.00,1.81,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,175,transfer_tps175
/node-besu4,0.22833333333333336,0.05458333333333334,0.613,0.584,0.00,0.00,1.65,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,175,transfer_tps175
/node-besu5,0.08791666666666666,0.018333333333333333,0.921,0.920,0.00,0.00,1.89,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,200,transfer_tps200
/node-besu2,0.21,0.0325,0.653,0.615,0.00,0.00,2.09,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,200,transfer_tps200
/node-besu1,0.22916666666666666,0.08458333333333333,1.68,1.68,0.00,0.00,4.09,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,200,transfer_tps200
/node-besu3,0.09708333333333334,0.017916666666666668,0.685,0.646,0.00,0.00,2.31,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,200,transfer_tps200
/node-besu6,0.08791666666666666,0.015416666666666667,1.01,1.01,0.00,0.00,1.92,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,200,transfer_tps200
/node-besu4,0.10666666666666667,0.017499999999999998,0.729,0.637,0.00,0.00,2.06,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,200,transfer_tps200
/node-besu5,0.09541666666666666,0.017499999999999998,0.924,0.923,0.00,0.00,1.40,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,225,transfer_tps225
/node-besu2,0.43416666666666665,0.08125,0.716,0.678,0.00,0.00,1.92,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,225,transfer_tps225
/node-besu1,0.22291666666666665,0.17625000000000002,1.71,1.70,0.00,0.00,4.59,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,225,transfer_tps225
/node-besu3,0.7666666666666666,0.135,0.871,0.782,0.00,0.00,1.99,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,225,transfer_tps225
/node-besu6,0.18166666666666667,0.04666666666666667,1.01,1.01,0.00,0.00,1.33,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,225,transfer_tps225
/node-besu4,0.4008333333333333,0.08041666666666666,0.729,0.632,0.00,0.00,1.95,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,225,transfer_tps225
/node-besu5,0.35375,0.11875000000000001,0.926,0.925,0.00,0.00,0.469,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,250,transfer_tps250
/node-besu2,0.41333333333333333,0.07375,0.791,0.733,0.00,0.00,0.824,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,250,transfer_tps250
/node-besu1,0.48625,0.16208333333333333,1.71,1.69,0.00,0.00,3.80,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,250,transfer_tps250
/node-besu3,0.36375,0.06666666666666667,0.911,0.778,0.00,0.00,2.29,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,250,transfer_tps250
/node-besu6,0.3441666666666667,0.07125,1.02,1.02,0.00,0.00,1.46,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,250,transfer_tps250
/node-besu4,0.41041666666666665,0.08833333333333333,0.815,0.707,0.00,0.00,0.230,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,250,transfer_tps250
/node-besu5,0.34125,0.10875,0.927,0.927,0.00,0.00,0.273,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,275,transfer_tps275
/node-besu2,0.6595833333333333,0.11416666666666668,0.791,0.667,0.00,0.00,2.12,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,275,transfer_tps275
/node-besu1,0.5008333333333334,0.16125,1.69,1.68,0.00,0.00,3.89,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,275,transfer_tps275
/node-besu3,0.4291666666666667,0.0775,0.837,0.761,0.00,0.00,2.29,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,275,transfer_tps275
/node-besu6,0.3045833333333333,0.057499999999999996,1.02,1.02,0.00,0.00,2.37,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,275,transfer_tps275
/node-besu4,0.7183333333333333,0.14166666666666666,0.648,0.630,0.00,0.00,0.676,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,275,transfer_tps275
/node-besu5,0.24416666666666667,0.07583333333333334,1.08,0.972,0.00,0.00,0.0156,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,300,transfer_tps300
/node-besu2,0.6766666666666666,0.11791666666666667,0.766,0.673,0.00,0.00,2.38,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,300,transfer_tps300
/node-besu1,0.4254166666666667,0.18500000000000003,1.68,1.68,0.00,0.00,4.00,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,300,transfer_tps300
/node-besu3,0.5170833333333333,0.09000000000000001,0.780,0.730,0.00,0.00,2.02,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,300,transfer_tps300
/node-besu6,0.34,0.06,1.15,1.11,0.00,0.00,1.23,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,300,transfer_tps300
/node-besu4,0.6458333333333334,0.11375,0.770,0.721,0.00,0.00,0.539,0.00,6n-15s-qbft-v26.2.0_20260404_195159,transfer,300,transfer_tps300
