Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [MB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report,Memory(avg) [GB]
/node-besu4,0.005833333333333334,0.0033333333333333335,0.673,,0.00,0.00,0.902,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,170,open_tps170,0.670
/node-besu5,0.012916666666666667,0.005416666666666667,0.546,,0.00,0.00,1.05,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,170,open_tps170,0.475
/node-besu1,0.25916666666666666,0.04041666666666666,1.18,,0.00,0.00,1.77,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,170,open_tps170,1.18
/node-besu2,0.016666666666666666,0.008333333333333333,0.608,,0.00,0.00,0.785,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,170,open_tps170,0.596
/node-besu3,0.004583333333333333,0.002916666666666667,0.638,,0.00,0.00,0.781,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,170,open_tps170,0.617
/node-besu6,0.21791666666666668,0.034999999999999996,0.629,,0.00,0.00,0.898,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,180,open_tps180,0.598
/node-besu4,0.014166666666666668,0.005416666666666667,0.674,,0.00,0.00,0.867,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,180,open_tps180,0.673
/node-besu5,0.023749999999999997,0.010833333333333334,0.621,,0.00,0.00,0.879,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,180,open_tps180,0.587
/node-besu1,0.67875,0.10125,1.19,,0.00,0.00,1.45,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,180,open_tps180,1.18
/node-besu2,0.015,0.005,0.609,,0.00,0.00,0.262,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,180,open_tps180,0.609
/node-besu3,0.02,0.005833333333333334,0.642,,0.00,0.00,0.609,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,180,open_tps180,0.639
/node-besu6,0.09625,0.023749999999999997,0.520,,0.00,0.00,1.08,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,190,open_tps190,0.487
/node-besu4,0.08,0.017083333333333332,0.675,,0.00,0.00,0.832,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,190,open_tps190,0.674
/node-besu5,0.012916666666666667,0.004166666666666667,0.571,,0.00,0.00,0.129,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,190,open_tps190,0.498
/node-besu1,0.3279166666666667,0.05375,1.24,,0.00,0.00,1.61,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,190,open_tps190,1.20
/node-besu2,0.13833333333333334,0.023333333333333334,0.612,,0.00,0.00,0.621,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,190,open_tps190,0.610
/node-besu3,0.8029166666666666,0.11875000000000001,0.649,,0.00,0.00,0.617,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,190,open_tps190,0.645
/node-besu6,0.22208333333333333,0.03666666666666667,0.569,,0.00,0.00,0.945,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,200,open_tps200,0.495
/node-besu4,0.011250000000000001,0.00375,0.674,,0.00,0.00,0.188,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,200,open_tps200,0.674
/node-besu5,0.017916666666666668,0.005833333333333334,0.641,,0.00,0.00,0.641,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,200,open_tps200,0.596
/node-besu1,0.23583333333333334,0.03791666666666667,1.23,,0.00,0.00,1.69,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,200,open_tps200,1.22
/node-besu2,0.012083333333333333,0.004166666666666667,0.619,,0.00,0.00,0.715,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,200,open_tps200,0.618
/node-besu3,0.017083333333333332,0.004583333333333333,0.649,,0.00,0.00,0.629,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,200,open_tps200,0.649
/node-besu6,0.011666666666666667,0.004166666666666667,0.588,,0.00,0.00,1.07,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,210,open_tps210,0.498
/node-besu4,0.004166666666666667,0.002916666666666667,0.675,,0.00,0.00,0.605,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,210,open_tps210,0.674
/node-besu5,0.004166666666666667,0.002916666666666667,0.510,,0.00,0.00,1.02,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,210,open_tps210,0.480
/node-besu1,0.24375,0.03833333333333334,1.21,,0.00,0.00,2.58,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,210,open_tps210,1.21
/node-besu2,0.03958333333333333,0.008333333333333333,0.620,,0.00,0.00,0.258,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,210,open_tps210,0.619
/node-besu3,0.002916666666666667,0.002916666666666667,0.650,,0.00,0.00,0.289,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,210,open_tps210,0.649
/node-besu6,0.45291666666666663,0.07125,0.538,,0.00,0.00,0.895,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,220,open_tps220,0.496
/node-besu4,0.01958333333333333,0.005,0.679,,0.00,0.00,0.215,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,220,open_tps220,0.676
/node-besu5,0.028333333333333335,0.007916666666666667,0.518,,0.00,0.00,0.969,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,220,open_tps220,0.476
/node-besu1,0.31083333333333335,0.049999999999999996,1.22,,0.00,0.00,1.72,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,220,open_tps220,1.21
/node-besu2,0.016666666666666666,0.007083333333333334,0.623,,0.00,0.00,0.621,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,220,open_tps220,0.623
/node-besu3,0.017916666666666668,0.005833333333333334,0.650,,0.00,0.00,0.770,0.00,6n-25s-ibft-v26.2.0_20260331_030459,open,220,open_tps220,0.650
