Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [MB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report,Memory(avg) [GB]
/node-besu10,0.26916666666666667,0.10291666666666667,0.849,,0.00,0.00,1.34,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,150,open_tps150,0.848
/node-besu3,0.20625000000000002,0.09041666666666666,0.964,,0.00,0.00,0.871,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,150,open_tps150,0.902
/node-besu4,0.22791666666666666,0.09625,0.991,,0.00,0.00,1.30,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,150,open_tps150,0.990
/node-besu1,0.29875,0.18208333333333335,1.50,,0.00,0.00,0.605,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,175,open_tps175,1.50
/node-besu7,0.2325,0.06333333333333334,0.861,,0.00,0.00,0.980,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,175,open_tps175,0.861
/node-besu5,0.12708333333333333,0.03833333333333334,0.924,,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,175,open_tps175,0.915
/node-besu8,0.13916666666666666,0.042083333333333334,0.885,,0.00,0.00,0.969,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,175,open_tps175,0.883
/node-besu11,0.13416666666666668,0.04083333333333333,0.955,,0.00,0.00,0.410,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,175,open_tps175,0.955
/node-besu9,0.12791666666666665,0.04125,0.944,,0.00,0.00,0.949,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,175,open_tps175,0.944
/node-besu6,0.14291666666666666,0.042916666666666665,1.07,,0.00,0.00,1.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,175,open_tps175,1.07
/node-besu12,0.1275,0.0375,0.879,,0.00,0.00,0.574,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,175,open_tps175,0.879
/node-besu2,0.14458333333333334,0.043333333333333335,0.896,,0.00,0.00,0.984,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,175,open_tps175,0.896
/node-besu10,0.015833333333333335,0.009583333333333334,0.903,,0.00,0.00,1.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,175,open_tps175,0.863
/node-besu3,0.20458333333333334,0.05666666666666667,0.967,,0.00,0.00,0.605,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,175,open_tps175,0.966
/node-besu4,0.07041666666666667,0.024583333333333332,0.993,,0.00,0.00,1.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,175,open_tps175,0.992
/node-besu1,0.2608333333333333,0.09125,1.50,,0.00,0.00,2.30,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,200,open_tps200,1.50
/node-besu7,0.12791666666666665,0.05541666666666667,0.862,,0.00,0.00,1.23,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,200,open_tps200,0.862
/node-besu5,0.1775,0.09000000000000001,0.987,,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,200,open_tps200,0.944
/node-besu8,0.17166666666666666,0.08583333333333333,0.889,,0.00,0.00,1.25,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,200,open_tps200,0.887
/node-besu11,0.35708333333333336,0.12958333333333333,0.958,,0.00,0.00,0.352,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,200,open_tps200,0.957
/node-besu9,0.15791666666666668,0.08583333333333333,0.949,,0.00,0.00,1.23,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,200,open_tps200,0.947
/node-besu6,0.14875,0.0825,1.07,,0.00,0.00,1.03,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,200,open_tps200,1.07
/node-besu12,0.17875,0.09125,0.881,,0.00,0.00,0.625,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,200,open_tps200,0.880
/node-besu2,0.15375,0.07541666666666667,0.905,,0.00,0.00,1.26,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,200,open_tps200,0.901
/node-besu10,0.17166666666666666,0.08583333333333333,0.945,,0.00,0.00,1.20,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,200,open_tps200,0.945
/node-besu3,0.16916666666666666,0.08708333333333333,0.975,,0.00,0.00,0.793,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,200,open_tps200,0.972
/node-besu4,0.15958333333333333,0.08125,0.994,,0.00,0.00,1.24,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,200,open_tps200,0.994
/node-besu1,0.28375,0.16916666666666666,1.50,,0.00,0.00,1.96,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,225,open_tps225,1.50
/node-besu7,0.07333333333333333,0.020833333333333332,0.863,,0.00,0.00,1.23,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,225,open_tps225,0.863
/node-besu5,0.15916666666666665,0.042083333333333334,1.04,,0.00,0.00,0.0156,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,225,open_tps225,1.04
/node-besu8,0.15916666666666665,0.0425,0.891,,0.00,0.00,1.11,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,225,open_tps225,0.890
/node-besu11,0.16166666666666665,0.046250000000000006,0.959,,0.00,0.00,1.17,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,225,open_tps225,0.958
/node-besu9,0.18375,0.048749999999999995,0.953,,0.00,0.00,1.17,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,225,open_tps225,0.952
/node-besu6,0.18333333333333335,0.04833333333333333,1.07,,0.00,0.00,0.688,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,225,open_tps225,1.07
/node-besu12,0.17958333333333332,0.04791666666666666,0.979,,0.00,0.00,0.0234,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,225,open_tps225,0.930
/node-besu2,0.15291666666666667,0.04041666666666666,0.907,,0.00,0.00,1.17,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,225,open_tps225,0.906
/node-besu10,0.17875,0.04708333333333333,0.946,,0.00,0.00,1.16,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,225,open_tps225,0.946
/node-besu3,0.15791666666666668,0.041666666666666664,1.10,,0.00,0.00,0.00,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,225,open_tps225,1.04
/node-besu4,0.21666666666666667,0.05625,0.995,,0.00,0.00,1.15,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,225,open_tps225,0.995
/node-besu1,0.23375,0.16041666666666668,1.51,,0.00,0.00,2.61,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,250,open_tps250,1.50
/node-besu7,0.12833333333333333,0.042083333333333334,0.958,,0.00,0.00,1.16,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,250,open_tps250,0.934
/node-besu5,0.13041666666666665,0.03666666666666667,1.04,,0.00,0.00,0.395,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,250,open_tps250,1.04
/node-besu8,0.16208333333333333,0.05125,0.996,,0.00,0.00,1.05,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,250,open_tps250,0.971
/node-besu11,0.13166666666666668,0.0375,0.959,,0.00,0.00,1.11,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,250,open_tps250,0.959
/node-besu9,0.12708333333333333,0.035833333333333335,0.964,,0.00,0.00,1.20,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,250,open_tps250,0.958
/node-besu6,0.12916666666666668,0.03625,1.08,,0.00,0.00,0.645,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,250,open_tps250,1.07
/node-besu12,0.12666666666666668,0.03625,0.980,,0.00,0.00,0.0195,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,250,open_tps250,0.980
/node-besu2,0.12791666666666665,0.035833333333333335,0.910,,0.00,0.00,1.17,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,250,open_tps250,0.908
/node-besu10,0.1475,0.04125,0.946,,0.00,0.00,1.16,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,250,open_tps250,0.946
/node-besu3,0.12458333333333334,0.035833333333333335,1.10,,0.00,0.00,1.17,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,250,open_tps250,1.10
/node-besu4,0.12833333333333333,0.037083333333333336,0.996,,0.00,0.00,1.15,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,250,open_tps250,0.996
/node-besu1,0.30833333333333335,0.17833333333333334,1.32,,0.00,0.00,3.64,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,275,open_tps275,1.06
/node-besu7,0.24958333333333335,0.07375,0.959,,0.00,0.00,1.22,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,275,open_tps275,0.959
/node-besu5,0.23416666666666666,0.07291666666666667,1.04,,0.00,0.00,0.273,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,275,open_tps275,1.04
/node-besu8,0.23083333333333333,0.07333333333333333,0.997,,0.00,0.00,1.10,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,275,open_tps275,0.997
/node-besu11,0.2525,0.07625,0.963,,0.00,0.00,1.14,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,275,open_tps275,0.962
/node-besu9,0.5204166666666666,0.13208333333333333,0.598,,0.00,0.00,1.39,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,275,open_tps275,0.585
/node-besu6,0.24791666666666667,0.07708333333333334,1.08,,0.00,0.00,0.598,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,275,open_tps275,1.08
/node-besu12,0.2579166666666667,0.07916666666666666,0.980,,0.00,0.00,0.375,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,275,open_tps275,0.980
/node-besu2,0.24,0.07458333333333333,1.04,,0.00,0.00,1.14,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,275,open_tps275,1.01
/node-besu10,0.26,0.09375,0.947,,0.00,0.00,1.23,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,275,open_tps275,0.947
/node-besu3,0.24666666666666667,0.07458333333333333,1.11,,0.00,0.00,1.15,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,275,open_tps275,1.10
/node-besu4,0.24666666666666667,0.08083333333333333,1.07,,0.00,0.00,1.15,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,275,open_tps275,1.04
/node-besu1,0.42166666666666663,0.17666666666666667,1.48,,0.00,0.00,2.96,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,300,open_tps300,1.40
/node-besu7,0.010416666666666666,0.005833333333333334,0.960,,0.00,0.00,0.988,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,300,open_tps300,0.960
/node-besu5,0.01625,0.009166666666666667,1.05,,0.00,0.00,0.633,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,300,open_tps300,1.05
/node-besu8,0.022083333333333333,0.011250000000000001,0.932,,0.00,0.00,1.01,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,300,open_tps300,0.773
/node-besu11,0.025416666666666667,0.010833333333333334,0.963,,0.00,0.00,0.980,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,300,open_tps300,0.963
/node-besu9,0.12666666666666668,0.03833333333333334,0.696,,0.00,0.00,0.785,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,300,open_tps300,0.601
/node-besu6,0.017916666666666668,0.008749999999999999,1.08,,0.00,0.00,0.633,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,300,open_tps300,1.08
/node-besu12,0.010416666666666666,0.007083333333333334,0.982,,0.00,0.00,0.316,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,300,open_tps300,0.981
/node-besu2,0.035833333333333335,0.015,1.04,,0.00,0.00,0.949,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,300,open_tps300,1.04
/node-besu10,0.05291666666666667,0.018333333333333333,0.948,,0.00,0.00,0.973,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,300,open_tps300,0.948
/node-besu3,0.03291666666666667,0.017083333333333332,0.793,,0.00,0.00,1.08,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,300,open_tps300,0.714
/node-besu4,0.17208333333333334,0.049166666666666664,1.13,,0.00,0.00,0.945,0.00,12n-5s-qbft-v26.2.0_20260404_163524,open,300,open_tps300,1.13
