Name,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [MB],Traffic In [B],Traffic Out [B],Disc Write [MB],Disc Read [B],Experiment,TestType,TPS,Report,Memory(avg) [GB]
/node-besu5,0.14833333333333334,0.06083333333333333,0.825,,0.00,0.00,1.30,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,200,open_tps200,0.825
/node-besu10,0.3529166666666667,0.09999999999999999,0.817,,0.00,0.00,1.01,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,200,open_tps200,0.815
/node-besu1,0.6675,0.2529166666666667,1.52,,0.00,0.00,1.99,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,200,open_tps200,1.20
/node-besu6,0.28541666666666665,0.08583333333333333,0.930,,0.00,0.00,0.320,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,200,open_tps200,0.930
/node-besu9,0.29916666666666664,0.09999999999999999,0.825,,0.00,0.00,1.36,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,200,open_tps200,0.825
/node-besu8,0.3445833333333333,0.09541666666666666,0.749,,0.00,0.00,1.32,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,200,open_tps200,0.748
/node-besu2,0.27499999999999997,0.11916666666666666,0.719,,0.00,0.00,1.40,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,200,open_tps200,0.718
/node-besu7,0.27458333333333335,0.09708333333333334,0.833,,0.00,0.00,1.43,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,200,open_tps200,0.833
/node-besu4,0.30083333333333334,0.08583333333333333,0.800,,0.00,0.00,1.37,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,200,open_tps200,0.800
/node-besu3,0.27458333333333335,0.08166666666666667,0.818,,0.00,0.00,2.15,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,200,open_tps200,0.818
/node-besu5,0.14291666666666666,0.03333333333333333,0.828,,0.00,0.00,1.37,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,225,open_tps225,0.827
/node-besu10,0.15375,0.034166666666666665,0.820,,0.00,0.00,0.938,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,225,open_tps225,0.819
/node-besu1,0.24125,0.11499999999999999,1.45,,0.00,0.00,4.16,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,225,open_tps225,1.38
/node-besu6,0.17041666666666666,0.037083333333333336,0.931,,0.00,0.00,1.51,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,225,open_tps225,0.931
/node-besu9,0.1425,0.03208333333333333,0.826,,0.00,0.00,1.34,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,225,open_tps225,0.826
/node-besu8,0.145,0.03208333333333333,0.749,,0.00,0.00,1.30,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,225,open_tps225,0.748
/node-besu2,0.15041666666666667,0.03333333333333333,0.721,,0.00,0.00,1.32,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,225,open_tps225,0.720
/node-besu7,0.15375,0.034166666666666665,0.835,,0.00,0.00,1.28,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,225,open_tps225,0.834
/node-besu4,0.15083333333333335,0.034999999999999996,0.808,,0.00,0.00,1.33,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,225,open_tps225,0.804
/node-besu3,0.14708333333333332,0.03375,0.820,,0.00,0.00,0.852,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,225,open_tps225,0.819
/node-besu5,0.07916666666666666,0.03125,0.828,,0.00,0.00,0.988,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,250,open_tps250,0.828
/node-besu10,0.04708333333333333,0.014166666666666668,0.823,,0.00,0.00,0.848,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,250,open_tps250,0.822
/node-besu1,0.2625,0.08041666666666666,1.45,,0.00,0.00,2.09,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,250,open_tps250,1.45
/node-besu6,0.012916666666666667,0.005833333333333334,0.932,,0.00,0.00,1.04,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,250,open_tps250,0.932
/node-besu9,0.017499999999999998,0.006666666666666667,0.827,,0.00,0.00,1.26,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,250,open_tps250,0.827
/node-besu8,0.017916666666666668,0.007916666666666667,0.749,,0.00,0.00,1.30,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,250,open_tps250,0.749
/node-besu2,0.015,0.006666666666666667,0.721,,0.00,0.00,1.28,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,250,open_tps250,0.721
/node-besu7,0.012499999999999999,0.0075,0.835,,0.00,0.00,1.27,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,250,open_tps250,0.835
/node-besu4,0.01375,0.005833333333333334,0.809,,0.00,0.00,1.25,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,250,open_tps250,0.809
/node-besu3,0.014166666666666668,0.006666666666666667,0.821,,0.00,0.00,1.97,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,250,open_tps250,0.821
/node-besu5,0.01625,0.008333333333333333,0.919,,0.00,0.00,1.16,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,275,open_tps275,0.874
/node-besu10,0.2970833333333333,0.07791666666666668,0.906,,0.00,0.00,1.18,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,275,open_tps275,0.874
/node-besu1,0.35625,0.17166666666666666,1.45,,0.00,0.00,0.00,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,275,open_tps275,1.45
/node-besu6,0.24875,0.0675,0.933,,0.00,0.00,1.43,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,275,open_tps275,0.933
/node-besu9,0.23583333333333334,0.06541666666666666,0.828,,0.00,0.00,1.19,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,275,open_tps275,0.828
/node-besu8,0.22541666666666668,0.06041666666666667,0.750,,0.00,0.00,1.25,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,275,open_tps275,0.750
/node-besu2,0.2304166666666667,0.06416666666666666,0.796,,0.00,0.00,1.26,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,275,open_tps275,0.759
/node-besu7,0.2383333333333333,0.0675,0.836,,0.00,0.00,1.27,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,275,open_tps275,0.836
/node-besu4,0.22624999999999998,0.06166666666666667,0.810,,0.00,0.00,1.24,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,275,open_tps275,0.810
/node-besu3,0.24166666666666667,0.06666666666666667,0.822,,0.00,0.00,1.26,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,275,open_tps275,0.822
/node-besu5,0.15416666666666667,0.04083333333333333,0.920,,0.00,0.00,1.16,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,300,open_tps300,0.920
/node-besu10,0.18166666666666667,0.049166666666666664,0.907,,0.00,0.00,0.793,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,300,open_tps300,0.697
/node-besu1,0.25333333333333335,0.16583333333333333,1.45,,0.00,0.00,3.82,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,300,open_tps300,1.45
/node-besu6,0.12416666666666666,0.034166666666666665,0.934,,0.00,0.00,1.27,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,300,open_tps300,0.934
/node-besu9,0.11791666666666667,0.03375,0.829,,0.00,0.00,1.18,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,300,open_tps300,0.828
/node-besu8,0.12875,0.035833333333333335,0.751,,0.00,0.00,1.24,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,300,open_tps300,0.750
/node-besu2,0.12291666666666667,0.03791666666666667,0.801,,0.00,0.00,1.24,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,300,open_tps300,0.799
/node-besu7,0.14416666666666667,0.044583333333333336,0.836,,0.00,0.00,1.21,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,300,open_tps300,0.836
/node-besu4,0.13458333333333333,0.03791666666666667,0.818,,0.00,0.00,1.21,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,300,open_tps300,0.815
/node-besu3,0.13416666666666668,0.03916666666666666,0.824,,0.00,0.00,1.24,0.00,10n-5s-ibft-v26.2.0_20260404_175600,open,300,open_tps300,0.823
